text,label,five_folds,ten_folds,train_test_split
Es gibt KEINE Sicherheit in den Bergen. Diese Schüler von heute sind die Kunden von morgen. Nur deshalb werden die dorthin gebracht. Den Kurs hätten die auch in Bocholt machen können. Aber das DUH und die Grünen meinen das nur die Dieseldinger das Problem sind. Und des Obergrünen Kinder reißen von Dänemark an oder Fähren nach Norwegen. ,0.0,0,0,0
"Ach herrlich, dann brauchen die ganzen Kö Tussis und Schönlinge ja nicht mehr zu Ihrem Heilpraktiker der letztens die Dame beim Hintern Vergrössern in den Himmel geschickt hat. Ein Kopfsprung ins kühle Nass und schon sind die Falten futsch. Vielleicht gehen dann auch bei der Ch. Ohoven die Schlauchbootlippen weg?? Wenn nicht kann Sie zumindest nicht untergehen ;-)",1.0,0,0,0
"Sich politisch zu betätigen und für den Umweltschutz einzusetzen, ist ja eine gute Sache. Noch besser wäre es, wenn man etwas dafür opfern würde, zum Beispiel am Samstag für den Klimaschutz demonstrieren. Hier wird den jungen Menschen, seitens der ideologisch gesteuerten Grünen beigebracht, das Recht und Gesetz nicht zählt, wenn es den eigenen Interessen gilt. ",0.0,0,0,0
"Wenn ich die fratzen dieser bande im tv sehe, koennte ich so kotzen. ",1.0,0,0,0
"Der  ""Boß""  hat seinen  ""Clan""  fest im Griff !!!! - ",0.0,0,0,0
"Gerade  RÖTTGEN  empört sich. Das ist doch der, der seit Jahren den USA den A.... leckt um sich als ansonsten gescheiterter Politiker zu profilieren.",1.0,0,0,0
Mir wird Angst und Bange !!!,0.0,0,0,0
"schoppenhauer Donnerstag, 28. März 2019, 12:18 Uhr  Ja nee, ist klar, dass dies den Anhängern der grünen Willkommenskultur nicht passt, wenn jetzt mal die Wahrheit auf den Tisch kommt. Aber es gibt und wird sie immer geben, die Realitätsverweigerer.   immerfreundlich Donnerstag, 28. März 2019, 12:19 Uhr Meines Wissens werden da eher härtere Drogen wie Koks vertickt, sowie Steroide.",1.0,0,0,0
EU Freizügigkeit -> Zieht Armut an . Haben sich die Eliten ausgedacht,0.0,0,0,0
"E-Karre halt. mit einem 4, 6 oder achtzylinder Benziner wäre das nicht passiert, das Brummen hält doch wach. Aber dieses E - Flüstern? einschläfernd, besonders, wenn der Fahrer ein Suffkopp ist.",1.0,0,0,0
"Schade, ich hätte sie gerne als Verteidigungsministerin gesehen. Und singen kann sie ja auch mit der Truppe...",0.0,0,0,0
"""Sieben Männer und neun Frauen haben dort Platz genommen, um im Hintergrund der Redner ein nettes Familientreffen zu inszenieren.""  Eigentlich sind es ja sechs Männer und zehn Frauen. Denn Lindner ist eine Muschi und scheut die Verantwortung wie der Teufel das Weihwasser.  ",1.0,0,0,0
"""Das Gericht hatte zwei Männer freigesprochen, der Dritte muss mit einer Strafe von 2400 Euro rechnen. Zusätzlich verhängte der DFB gegen ihn ein zweijähriges Stadionverbot für die Spiele der DFB-Elf und alle Partien bis zur vierten Liga."" Hätte der DFB Eier dann dürften die 3 nie wieder irgendein Fussballspiel besuchen ... ",0.0,0,0,0
Lustige Kommentare von Fortuna-Fans? Lasst Ihnen ihren Spaß. Nächstes Jahr geht es für die Dödeldorfer wieder gegen den Abstieg und Funkel wird die erste Trainerentlassung der neuen Saison. So what. ,1.0,0,0,0
"Nichts gegen die Bergischen, aber ich werde das Gefühl nicht los, dass sich hier eine selbsternannte ""Sportstadt"" mit fremden Federn schmücken will und diese Herrschaften aus Wuppertal und Solingen merken es scheinbar noch nicht einmal.  Bringt man in Düsseldorf eigentlich nichts ""eigenes"" auf die Beine, oder kann man, wenn es nicht mehr so läuft wie geplant, dann die Gäste aus dem bergischen wieder fallen wie eine heiße Kartoffel?     ",0.0,0,0,0
"Bleibt nur zu hoffen, dass irgendjemand noch den Schneid hat alle diese tausenden Straftäter auch zur Rechenschaft zu ziehen. Es ist nur noch zum k..... was sich Pseudo Klimaretter und dumme Schulschwänzer hier rausnehmen können. Statt FFF lieber DDD.  Dumm, dümmer, Deutschland !  ",1.0,0,0,0
"Sellt sich die Frage, warum wurden die Fahrzeuge nicht als tatnotwendiges Mittel eingezogen?",0.0,0,0,0
"Zitat: ""... Die 21 und 28 Jahre alten mutmaßlichen Täter seien der Kriminalpolizei übergeben worden ...""  ... und befinden sich wahrscheinlich jetzt schon wieder auf freiem Fuß. Oh, Mann, eye! Worauf noch warten? Für immer einbuchten/abschieben (je nachdem), weil nie zivilisierbar. Diese Leute werden immer eine Gefahr für die Allgemeinheit und deren Wohl darstellen. Vollkommen unnütz!",1.0,0,0,0
"Vielleicht hätte Refinha ja vorher mit dem Trainer mal kurz sprechen sollen.  Jetzt und hinterher, weit weg vom Geschehen, die Klappe aufreissen, hilft überhaupt nichts. Füllt nur ein Sommerloch in der Zeitung. ",0.0,0,0,0
"Stindl soll am Diensrag wieder mitwirken.  Das kann man durchaus als Drohung verstehen. So schön es ist dass er sich nur leicht verletzt hat, so gruselig ist die Vorstellung ihn am Dienstag wieder stümpern zu sehen.  Pause für ihn und Lang, Beyer hat viel mehr Potential, Plea in die Mitte, Hazzard und Hermann auf Außen und Hofmann und Neuhaus auf die 8. So wird ein Schuh draus.  Aber leider wird unser Trainer-Clown wieder ein Überding mit Traore o.ä. versuchen und sich erneut lächerlich machen.",1.0,0,0,0
Wenn wir einfach die ganzen Wahlen abschaffen wird noch mehr gespart. Es ist doch ganz klar worum es hier geht und das die RP hinter ihrer Hauspartei steht ist ja auch klar. Sehr trauriges Demokratieverständnis. ,0.0,0,0,0
"sollten ""die FfF Jünger"" und  die Parteien nicht besser das ganze Land lahm legen?  Wenn nichts mehr geht - steigt auch weniger CO2 auf!  Und nächste Woche kommt die WfF = Die ""Woche für Future"" und  der Dezember sollte als MfF = Der ""Monat für Future""   Mal sehen was wir 2020 noch an Hysterie steigern können!  Du lieber Gott, werfe etwas Hirn vom Himmel. ",1.0,0,0,0
"Was hat den Herr Aschenbroich oder seine Landwirtschaft-betreibenen Vorfahren gemacht , als es noch kein Glyphosat gab? Das wurden ""Unkräuter"" manuell per Hand oder Egge entfernt. Heute soll der Boden nicht mehr ""Aufgebrochen"" werden um Kleinstlebewesen zu schützen.  Da lachen ja die Hühner , Herr Aschenbroich.",0.0,0,0,0
"Gewalt ohne Waffen, wie geht das denn . Wer hat denn mit Schlagstöcke und Pfefferspray die  Aktivisten angegriffen. Mit dem Schutz vor Gefahren ist diese Aktion nicht zu Rechtfertigen. Die Prügelcops sollten zur Rechenschaft gezogen werden. Menschen die sich um Unsere Zukunft Sorgen, werden Geschlagen und Verhaftet. Scheiße ist das.",1.0,0,0,0
"Meine Lieblingsbäckereiverkäuferin hätte auch was zu dem Thema zu sagen. Aber die fragt ja keiner. Und wenn doch würde es nicht veröffenlicht, die ist nämlich in einigen Punkten anderer Meinung.",0.0,0,0,0
also die krawall hirnis haben ihren willen bekommen.,1.0,0,0,0
"Herr Gruhner; außerhab der Partei bisher  weder etwas geleistet noch    gearbeitet;   findet, der Groko fehle der Respekt gegenüber den Jungen; kann es aber nicht mal begründen. Damitysteht ihm der Weg bis zur Kanzlerschaft offen, wenn er auch mit noch dünner, unbedarfter,  und abwegiger argumetierenden  Kollegen wie P. Amthor darum zu kämpfen haben wird.",0.0,0,0,0
Naja am proll und stumpfsinn faktor wird sich nichts ändern.,1.0,0,0,0
Irgendwann findet man dann auch noch einen Diesel 4.  Der ist dann aber definitiv aus Deutschland.,0.0,0,0,0
"Merkt denn der Staat nicht, wie er von diesen Typen vera*scht wird? Da kann einem die Polizei nur leid tun!",1.0,0,0,0
DANKE Frau Quadbeck für dieses tolle und NEUTRALE Statement,0.0,0,0,0
"Das ist doch der Freund von Ober-Oligarch Putin!  Der sollte seinen dummen Mund halten, der Mann der ""Agenda 2010""!  Dem gehört, Pardon!, voll auf die Fresse, um es einmal mit Frau Nahles auszudrücken.",1.0,0,0,0
"Selbst schuld. Wer ein kostenfreies Parkhaus baut darf sich nicht wundern, dass auch Anwohner es nutzen. Öffentliche Parkstreifen sind ja dort auch kostenfrei und aus Steuermitteln aller bezahlt. ",0.0,0,0,0
"Möglicherweise hatte der Paketbote den Auftrag des Empfängers, das Paket auf dem Balkon zu deponieren...  das dürfte in manchen Gegenden Düsseldorfs die sicherste Zustellmethode sein...   Ein anderes Thema sind natürlich die prekären Beschäftigungsbedingungen, unter denen manche Arbeitnehmer (oft beschäftigt von Subunternehmen) bei diversen Paketdiensten beschäftigt sind und sich für nen Appel und nen Ei den A.... abarbeiten... ",1.0,0,0,0
"""Die Studie zeigt zudem: Schüler, die mitbekommen, dass das Geld Zuhause knapp ist, sind viel stärker von Ausgrenzung und Gewalt betroffen als Mitschüler, ""  Dem widerspreche ich, im Punkt der Gewalt, die körperliche Gewalt geht nach meinen  Erfahrungen gerade von den Kindern aus, wo daß Geld in den Familien knapp ist. ",0.0,0,0,0
"Das Schöne ist, dass man Idioten immer an den Codewörtern erkennt, die zu blöken ihnen eingetrichtert wurde. ""Lügenpresse"" ist ein schönes Beispiel. Noch besser ist ""Mainstream"" zur Schnellerkennung von Deppen geeignet. ",1.0,0,0,0
wenn weiter so Regiert wird bleibt den großen Parteien nichts anderes über als zu koalieren. Oder zu verschwinden. ,0.0,0,0,0
Unschuldsvermutung is a bitch. ,1.0,0,0,0
"Wenn man bedenkt, dass der Klimakiller RWE die Braunkohle geschenkt bekommt (wurde mir vom zuständigen Wirtschaftsministerium so mitgeteilt), während bei uns die Straßen verrotten, ist so ein Vorgehen gegen Kritiker, überdreist.  Es braucht endlich eine Braunkohlegebühr in Höhe von etwa 50 Euro/t, was dem Marktwert der Kohle entspricht. Dann kann man die 40 Milliarden besser investieren.",0.0,0,0,0
"kontert Angriff von Alice Weidel lässig ????  Diese bisherige Kontern von Frau Merkel oder besser  wir schafen das..... hat die Steuerzahler und Bürger Milliarden gekostet, eigne sind umgebracht und vergewaltigt worden.   Das ist leider keien Ironie sondern gelebete und erfahren Realität der Bürger in D ",1.0,0,0,0
Wenn man die Szene sich öfter ansieht könnte man auch sagen dass der Spieler von H96 wie ein Stier seinen Kopf von unten nach oben zieht. Ich will ihm keine Absicht unterstellen. Gute Besserung für Beide speziell aber Alles alles Gute für M. Ginter.,0.0,0,0,0
Schöne Schei... Alles Gute vor allem Besserung.,1.0,0,0,0
ohh. diese pöse Borussia kauft die Konkurenz leer;) ,0.0,0,0,0
Ich überlege mir das bei den ganzen >Zuwanderer < irgendwann hat die Verarscherei ein Ende. Wir werden von der Regierung genug gemolken! Mal Butter bei de Fische ! Stimmt doch? Und wer selber nichts hat kann nichts geben der gerade mal über die Runden kommt ohne das er Flaschen sammeln musst. Traurig genug was in Deutschland alles ab geht und wem man noch glauben schenken soll!,1.0,0,0,0
"Da diese Art schon lange in Südeuropa heimisch ist, ist es am wahrscheinlichsten, dass die Zecke mit Tiertransporten eingeschleppt wurde. Denn auch hier gilt: Am Grund eines jeden Problems sitzt immer der Mensch!",0.0,0,0,0
"Großes Kino ist auch,wenn unsere verheirateten Lesben von ""mein Ehemann"" reden......  Die merken überhaupt nicht, wie dämlich sie letztendlich sind. ",1.0,0,0,0
"In welchem Kriegsgebiet ist denn Heiko Maas derzeit im Einsatz? Und wie konnte er mit einer kaputten Maschine der Bundeswehr-Flugbereitschaft dorthin fliegen?   Der Begriff ""kämpfen"" in der Überschrift ist nicht nur reißerisch, sondern sprachlich total fehl am Platze. ",0.0,0,0,0
"   Seid wann ist es eigentlich vom Gesetz her erlaubt, dass Pillemänner ohne Begleitung eines Erziehungsberechtigten alleine verreisen  dürfen? ",1.0,0,0,0
"Ich finde, daß Ralph Sina  eine treffende Einschätzung mit seinem Kommentar ""Ursula Unverbindlich"" gegeben hat: https://www.tagesschau.de/multimedia/audio/audio-74159.html  Norbert Sinofzik, Rheinstadt Uerdingen",0.0,0,0,0
"Das ist meines Erachtens SPAM, der hier verbreitet wird!  Fügen Sie Ihrem Angebot doch einen entsprechenden Filter hinzu, der mich die Lage  versetzt, solchen scheiß ausblenden zu können. Das wäre echter Service am Kunden!",1.0,0,0,0
"Vor vielen Jahren war ich während eines hinduistischen Feiertages auf Bali, an dem das gesamte öffentliche Leben stillstand. Kein Lärm, kein Verkehr, keine Veranstaltungen. Für mich als Gast war es normal, sich an die Regeln zu halten. Sogar der sonst morgens um fünf nervende Muezin der benachbarten Moschee sang im Flüsterton. Auch wenn ich selbst Agnostiker bin, halte ich Toleranz und Rücksichtnahme für wichtig.",0.0,0,0,0
"Hey 100ProzentF95, fällt Ihnen nichts eigenes ein? Ich habe mein Leben im Griff, Angst vor dem Islam habe ich genau so wenig wie vor dem Buddhismus oder vor den Zeugen Jehovas. Allerdings vor durchgeknallten Ultrafans und Hooligans.  Aber so sind sie, in der Gruppe stark, und ansonsten den Köttel in der Hose wenn ein Bartträger um die Ecke kommt. ",1.0,0,0,0
"Spotttoelpel.........Machen Sie doch einen auf ""Selbstversorger""! Warum soll ich das tun? Ich möchte doch nur das LKW Fahrer sich an recht und gesetzt halt. Wer mit einem Fahrzeug von über 40 Tonnen ohne sondergenehmigung macht tut das nicht und schädigt unsere Straßen und besonders die Brücken.",0.0,0,0,0
"Die Forderungen der Gewerkschaften nach einer Lohnerhöhung um 7,5 % sind maßlos übertrieben und einfach nur bescheuert. Weselsky ist ohnehin nur ein Prolet.",1.0,0,0,0
Meine Stubenfliege hat auch einen neuen Verehrer gefunden. Sie brummen den ganzen Tag verliebt durch meine Küche. ,0.0,0,0,0
"Für Ripley:  2 Bürokraten-Gremien beschweren sich über den Anderen! Die Einzigen, welche dazu das Recht haben, sind Ihre Arbeitgeber - die Bundesbürger! Diese Verlogenheit der Haustiere kennt keine Grenzen! Seit wann wackelt der Schwanz mit dem Hund?",1.0,0,0,0
"Gute Idee Herr Spahn. Wir brauchen die jungen frischen Organe, nicht die Leber eines 80jährigen...... ",0.0,0,0,0
"Ja ja, es wird immer so gedreht, wie einige wenige e für sich haben wollen :-) Wir Deutschen und unsere Verarschungsdemokratie...",1.0,0,0,0
"Soviel zu Einigkeit und Geschlossenheit. Beim ""nicht erwarteten"" Aufschrei der Öffentlichkeit fällt die Geschlossenheit und man rudert schnell ein Stück zurück. Finde ich aber gut, dass die 2 Hauptakteure sich nicht einfach ausleben können.",0.0,0,0,0
"Es ist gut, ihr politischen Inselaffen! Verschwindet endlich aus der EU und gut is es.",1.0,0,0,0
"Auch der Selbstmord des ""Reichsjägermeister"" harrt noch der Aufklärung.  Was sagte die amerikanische Justiz:"" Praktisch unmöglich und dennoch aus unerklärlichen Gründen geschehen!""",0.0,0,0,0
"Die Idioten auf beiden Seiten sterben halt nicht aus. Führt diese Schwachmaten auf eine große Wiese, dort können sie sich vermöbeln so lange sie wollen. Vielleicht hört das dann irgendwann mal auf. Ich möchte ins Stadion gehen, um Fussball zu sehen und keine Chaoten. Da schließe ich auch unsere Sottocultura mit ein. Solche Fans braucht keiner. Das schlimme ist, das diese Chaoten meinen die einzig echten Fans zu sein. Eine solche selbstüberschätzung habe ich selten erlebt.",1.0,0,0,0
"Ursache und Wirkung. Hier: Straftat und Strafe. Sollte eigentlich keine Zeile wert sein, aber in der bunten Republik außergewöhnlich.",0.0,0,0,0
"Mich wundert ja immer wieder, dass Menschen so bescheuert sind und für so eine ungesunde Sache so viel Geld ausgeben. Was sind das für Missgeburten deren Hirn sowas benötigt?",1.0,0,0,0
"Tja, Herr Laschet, was sagen Sie dazu.  Jede Schulstunde betrifft im Schnitt wohl 25 Schüler. Das kritisiere ich und fordere Sie und die Landesregierung zum Handeln auf. ",0.0,0,0,0
"Diese Entlassung ist eine Schande! Bei allem heißt es, nicht unsere Tradition, können wir nicht, wollen wir nicht ....... Aber bei unseren christlichen Festen, wo es kleine Geschenke gibt, sind die Mütter mit ihren Kindern immer an vorderster Front. Vor Jahren gab es bei einer Bio- Metzgerei ein Stück Fleischwurst, es wurde für jedes Kind angenommen, und was passirte danach, man schmiess es auf den Bürgersteig.  Bilde sich jeder seine eigene Meinung dazu.",1.0,0,0,0
"Ja, das tut mir wirklich sehr leid für *Kaiser Franz*.  Gesundheit ist und bleibt das höchste Gut. Aber wie wär's denn mit einem zweiten Interview. Und dann die Karten wg. der WM Vergabe 2006 mal auf den Tisch. Ganz und gar. Die Wahrheit soll ja das Herz erleichtern. Schau'n mer mal....",0.0,0,0,0
hab gerade Tränen in den Augen vor Lachen. Einfach unfassbar was der Geriatrie-Sender ZDF für einen Bullshit produziert und dafür auch noch Zwangsgebühren erhält. ,1.0,0,0,0
"Bundesrepublik von heute mit der DDR von damals?  Die Verbotis, Ausbeuter, Reisenverbieter , Autofahrenverbieter sowie die Auslegung unseres Rechtsstaats ist nicht mehr so weit vom der SED Idiologie entfernt.   Gut das die demokratischen Bürger die  im Hertbst wählen das  alles noch nicht vergessen haben. Die SED bzw. der ",0.0,0,0,0
"Hurra, Hurra, die Islamisten sind (schon) da!!!  Das freut Herrn Laschet aber!!!  Dieses unsägliche doppelzüngige Geschwafel von ""gelungener Integration"" und ""Religion des Friedens"" und bla bla bla. Es kotzt einen nur noch an.  Wer wählt solche Politiker?  ",1.0,0,0,0
Die Bertelsmann-Stiftung favorisiert anscheinend das DDR-Modell der zentralen  Polikliniken. Die Realität wird einfach ausgeblendet. (Ver)Steckt hinter dieser Stiftung nicht Frau Mohn und somit auch die CDU?,0.0,0,0,0
naja....was willste von solchen Migrationskünstlern denn erwarten noch..außer Hochzeitskorso auf der Autobahn mit Fotosession und diverse andere kriminelle Tätigkeiten.  ,1.0,0,0,0
""" Er gratuliere Muslimen ja auch zum Ramadan und den jüdischen Organisationen zum Neujahrsfest."" Genau darum geht es doch. Die Karte richtet sich auch an nicht Christen und wünscht eine vertrauensvolle Zusammenarbeit auch in 2019. Ich finde das das die Frau richtig gemacht hat: Weltanschaulich neutral!",0.0,0,0,0
"Die ""wollen"" mal wieder. Es ist inzwischen schon peinlich, wie die Altparteien vor den kommenden Wahlen um die Gunst der Wähler buhlen. Nur, denen glaube ich nichts mehr. Und diese Show-Veranstaltung von AKK ist doch lächerlich. Kaum zu fassen, welcher Haufen unser Land regieren will. Euer Schuhplattler aus der Werkstatt.",1.0,0,0,0
"Ist das wirklich ein Problem auf Google-Apps zu verzichten? Apps von einem Konzern, der Daten über Sie sammelt ohne Ende! Huawei wird alternativen finden!  Davon bin ich überzeugt! ",0.0,0,0,0
"Sitzen geblieben? Eine Partei Mitschuld an einen Mord zu bezichtigen?   Über die AFD abkacken? Herr Blume, Frau Schulze haben es vor gemacht: Demokratische Hetze,besser geht es nicht.....",1.0,0,0,0
So geht verlogene 'Klimapolitik' samt Energiepolitik.  Gekaufte Energiepolitik? Ich denke schon.,0.0,0,0,0
"Schneetiger Montag, 25. März 2019, 13:51 Uhr  Deswegen wohl jetzt auch dieser Aufmarsch. Da geht wohl ein paar wichtigen Leuten das Gesäß auf Grundeis.",1.0,0,0,0
"Gibt es in der SPD eigentlich noch Mitglieder, die, wie meine Gattin seit mehr als 40 Jahren Mitglied, noch schlicht rechnen können. Große Mathematik braucht es da nicht, um zu erkennen, dass das Vorhaben Grundrente nicht zu bezahlen ist. Wissen das a l l e Mitglieder der SPD??",0.0,0,0,0
Das man einem Diktatur und Terrorstaat wie der Türkei Zugang zu Interpol gestattet ist der eigendliche Skandal. Genauso das dieEU keine einheitliches Reiseverbot indie Türkeit ausspricht Die Terrorogansation Familie Ergogan aolte als solche endlich Kenntlich gemacht werden.,1.0,0,0,0
"Endlich mal eine Initiative! Ich spende hierzu einen (zusätzlichen) Baum = 1001 Bäume für Leverkusen. Die Kontaktdaten zwecks Rechnung schicke ich der Bürgerliste, sodass man mich auch beim Wort nehmen kann.",0.0,0,0,0
"die bäume sind es kotzeleid , dass nonstp hundescheisse und - pisse an ihren wurzeln hinterlassen wird - jetzt reichts ihnen - sie fallen nach und nach einfach um . ",1.0,0,0,0
"Das hier der Täter nicht gefunden werden konnte, war von Anfang an vorauszusehen, schließlch schließt man sich ja nicht selbst ins Knie.",0.0,0,0,0
"Wenn die NZZ tatsächlich ""Westfernsehen"" wäre und analog dazu die bundesdeutschen Medien ""Ostfernsehen"", würde der Oppositionelle Maaßen ja hier komplett totgeschwiegen.   Tatsächlich ist aber genau das Gegenteil der Fall: Jeder kleinste Twitter-Furz von Herrn Maaßen wird zu einem umfassenden Artikel mit aufgebauscht. ",1.0,0,0,0
"Manchen ist einfach  NICHT  zu helfen,   ihre  ""Gesinnung""  ""schlägt""  irgendwann immer durch !!!! -   Es ist nur eine Schande, gelinde gesagt,  daß man  s. g.  ""Beamte""  NICHT  entlassen kann !!!! -   ",0.0,0,0,0
"Ja genau, so macht Fußball doch Spass. Das Trainervieh über den Rasen treiben uns wenns nicht mehr genug Milch gibt ab ins Schlachthaus. Hoffentlich finden die jetzt keinen Trainer mehr. Aber für Geld machen ja so einige alles. Wie wärs denn mit Effe, der ist bestimmt zu haben. Oder Lodda? Käm doch auch gut. Die haben eh keinen ausgeprägten Stolz und wären dann kurz im Rampenlicht. ",1.0,0,0,0
"In n-tv wir von 100 Mio. gesprochen. Einfach nur noch Irrsinn. Ich weiß, warum ich mich nicht mehr für Profi-Fußball interessiere. ",0.0,0,0,0
