text,label,five_folds,ten_folds,train_test_split
"Hat ja schon bei Willy Brandt, Helmut Schmidt und Herbert Wehner und  später bei Gerhard Schröder, Oskar Lafontaine und Rudolf Scharping prima funktioniert.... nicht!  Die SPD lernt einfach NULL dazu.   Wer sich seiner Vergangenheit nicht erinnert, ist dazu verdammt, sie zu wiederholen. Treffender kann man das Vorgehen dieser Ansammlung von Blindgängern gar nicht beschreiben.",1.0,0,0,0
"Die Strafe für Autofahrer die diese Spur Nutzen liegen bei 15,00 €. Also darf ich mit meinem Roller mit Verbrennungsmotor diese Spur ohne Strafe nutzen. Freie Fahrt für freie Bürger. Das Experiment wird komplett nach hinten los gehen und die Umliegenden Strassen mehr belasten. ",0.0,0,0,0
"Die SPD mit ihrem Jäger, der schlimmste Minister der je in NRW Gehalt bezogen hat, und diese Partei kritisiert einen Mann, der etwas für sein Geld tut? Quatschköpfe, die EU- Wahl steht vor der Tür, bin gespannt.",1.0,0,0,0
"Ein richtiger Schritt - leider, so interpretiere ich den Hinweis ""Das Verbot fußt auf dem nach den Attacken ausgerufenen Ausnahmezustand."" aber so, daß das Verbot nicht dauerhaft bleiben wird.",0.0,0,0,0
"Da sind sie wieder, diese Grünen, wie wir sie kennen. Und man fragt sich im selben Atemzug, warum es tatsächlich diese vermeintlich 20% an Wählern gibt, die diese Bevormundungs-, Gebots- und Verbits-Partei immer noch wählen!? ",1.0,0,0,0
HILFE ! ! ! !   Mehr fällt mir dazu nicht ein.,0.0,0,0,0
"Die EU Vertreter, damit meine ich besonders den Grüß u. Kußonkel Junker werden schon dafür sorgen das in letzter Sekunde ein fauler Kompromiss zustande kommt. Die Verhandlungspartner auf englischer Seite werden die europäischen Erbsenzähler schon über den Tisch ziehen . Aber der deutsche Sparer und Steuerzahler wird schon für die Kosten gerade stehen.",1.0,0,0,0
sollte schon 2019 fertig sein? So geht in D die Energiewende . Überall aber nur nicht bei mir.  ,0.0,0,0,0
"Ich denke ja: ""Deutsche Bank"" ist Verbrecherbank!",1.0,0,0,0
Eindeutig eine der besten Investitionen. die die Stadt jemals gemacht hat. Erst dadurch wurde nach dem Krieg die Altstadt mit Ufer zum urbanen Treffpunkt und zum echten Schmuckstück.,0.0,0,0,0
"Ich koennte mir sehr gut vorstellen, dass es diesen sogenannten umgedrehten waehlern noch sehr leid tun tun wird, dass sie sich auf dieses verlogene geschwafel dieser korrupten elite-politiker eingelassen haben.  ",1.0,0,0,0
"Klar, wir haben es doch. Warum sollten sich Eltern um ihre Kinder kümmern? Geld und Selbstbestätigung sind wichtiger auf Kosten der Allgemeinheit",0.0,0,0,0
"Ein geldgieriger, charakterloser Opportunist. Mesut Özil dürfte sich bestätigt fühlen.",1.0,0,0,0
"Mit den Abhängigkeiten ist das so eine Sache. Zur Zeit scheint mir eine Abhängigkeit von Russland weniger Problematisch zu sein, als die von den Trump-USA.",0.0,0,0,0
Der Mann hat weder geistige Moral noch gebuehrenden Anstand.  Vor allem scheint mir dieser keine E... in der Hose zu haben! Im Karneval mittendrin - mit all seinen Facetten (Sitzungen und Prunkwagen) - und HIER!???  In notre dame ist die Stelle vom Gloeckner freigeworden! ,1.0,0,0,0
"Es wird auch höchste Zeit für ein gerechtes, einfaches Tarifsystem! Bisher bezahle ich für 8 Minuten Fahrt mit dem Zug von Anrath Bf nach Krefeld Hbf für ein Einzelticket unangemessene 6€. Nach dem neuen kilometerabhängigen System wären es maximal 3€ - und die zahle ich dann gern.",0.0,0,0,0
"heute ist es eine softair, morgen ein scharfe waffe. ganz schnell in die psychiatrie. dort sind wir sicher vor ihm. nur eine Therapie kann ihm wohl helfen.",1.0,0,0,0
Das Wegwerfen von Müll aus Autofenstern ist in diesem Land leider nur ein Kaveliersdelikt. Die Autobahnausfahrten sehen deshalb teilweise aus wie die firmeneigene Mülldeponies von Schnellrestaurants.  ,0.0,0,0,0
150.000 Tritte in den Allerwertesten und heftige Bußgelder hätten bessere Wirkung als für diese Schwachmahnen auch noch Bück-die-Rück zu machen und deren Mist aufzusammeln - da lachen die doch nur drüber :-((,1.0,0,0,0
"Naja...ich finde Campino eh seit Jahren von der Presse überbewertet. Außerdem bestehen die ""Hosen"" ja nicht nur aus Campino.  Gerne zitiere ich ihn hier noch einmal: ""Wenn die Mütter/ Eltern unserer Fans unsere Musik gut findet, hören wir damit auf"". Dieser Zeitpunkt ist leider schon lange vorbei!  Mehr möchte ich dazu nicht sagen/ schreiben.",0.0,0,0,0
"Wenn man das Video sieht erkennt man das der Wagen,mit denen die Schwachköpfe verschwanden,wohl ein Mietwagen war.Da sollte man vielleicht ansetzen.Bei der Firma anfragen und ob da vielleicht ein bekannte Hohl,nenne die nicht hools,einen Wagen gemietet hat.",1.0,0,0,0
"Da wird eine Angts und Bange. Wo soll die ganze Kohle dann her kommen? Das schlimme ist das die SPD & Co dafür gesorgt haben, das Millionen Menschen mit Hartz IV abgespeißt werden und mit diesen erbärmlichen Namen Hartz auch noch leben müssen. Leihbuden und Mindestlohn gehören in Tonne gedrückt. Herr Heil will, Herr Hartmann will und der nächhste will , zum Schluss wieder eine Seifenblase!",0.0,0,0,0
"Klar, dass Herr Omeirat sich vor seinen Kriminellen Verwandten keine Blösse geben darf, Familienehre und so.  Schlimm nur, wenn so jemand wirklich wichtige politische Ämter übernimmt.   Deshalb passen diese Leute nicht nach Deutschland. ",1.0,0,0,0
"Tja um den besonderen Kick zu bekommen, nehmen die Leute in der heutigen Zeit einiges auf sich und blenden alle Gefahren an Orten aus die sie nicht kennen, no Risk no Fun, Wer abschließt sollte möglichst für solche Fälle neben der Türe stehen, also grob fahrlässiger Totschlag.",0.0,0,0,0
"Eine gute Bestätigung, dass man als blondes, gutausehendes Mädel nicht viel Hirn braucht um weiterzukommen... ",1.0,0,0,0
Mir wird Angst und Bange !!!,0.0,0,0,0
"Ich kannte Influenza früher nur als Krankheit, aber heutzutage scheint das eine lukrative Erwerbstätigkeit für Labertaschen zu sein. Fast schlimmer finde ich aber die sogenannten Follower, die sich den Auswurf dieser Leute auch noch antun...",1.0,0,0,0
"Was hat sich die RP bei dieser Veröffentlichung bloß gedacht? Auf Seite 122, 15 Uhr, am Donnerstag, dem 28.3.2019, hat das ZDF-Politbarometer ganz andere Zahlen (!), wenn am kommen- den Sonntag Europawahlen wären: Union 33%, SPD 18%, Grüne 18%, Linke 6%, AfD 10% und FDP 7% Rest auf andere Parteien. Was soll das also? Ich glaube, man hat der RP falsche Zahlen zugespielt und sie hat diese Zahlen ungeprüft übernommen. Ich nehme mal den günstigsten Fall an!",0.0,0,0,0
"ja nee, is klar, die Augsburger wählen Claudia weil sie sonst fürchterlich anfängt zu Heulen!!(dafür ist sie ja bekannt!!) Abgetakelte mutmaßliche Politikerin hält ihre Schminkmurmel in fast jede Talkrunde und kriegt noch Geld dafür!????",1.0,0,0,0
"Die ""Autobauer"" haben betrogen. Warum sollen sie nicht für den gesamten Schaden, für die Nachrüstung haften?! Wenn und so weit es dafür kein Gesetz gibt, muss es eben geschaffen werden. Oder ist die Bundesregierung DIE Lobby für die Autobauer ...?!",0.0,0,0,0
Der Trampel aus dem weißen verschiebt noch die Achse der Erde um recht zu bekommen.Was will diese bankrotte Land auf dieser Welt noch anstellen seine nicht vorhandene Zeit ist abgelaufen aber dieses Land ist doch durch Diebstahl des Landes der Indianer nur zu seiner Macht gekommen und diesen Diebstahl haben sie weltweit fortgesetzt  ,1.0,0,0,0
"Linkspopulist pur.  Null Ahnung, keine  Berufserfahrung aber große Klappe und Hände tief in fremden Taschen.",0.0,0,0,0
Bei unsere Bundespolizei arbeiten schon einige Granaten. Avanti Diletantti.,1.0,0,0,0
"Ich finde es sehr schade das es solch ein Urteil gibt. Aber vielleicht hat das Gericht nur damit anerkannt das sich das Niveau in Deutschland im Freinfall befindet. Konservative werden als Nazi beschimpft.  Bürger als Pack.  Und, und, und...... ",0.0,0,0,0
Borussia zu klein aber die Hose zu dick.Ich prophezeie das er den weg von sinan kurt und marko marin geht. stammplatz fordern und dann beleidigt sein wenn der trainer dran erinnert das fussball ein teamsport ist und keine ego show. bin froh das der spaltpilz weg ist.,1.0,0,0,0
Ist doch ganz einfach. Den Aufzug nur mit Zimmerkarte aktivieren. Das ist üblich und auch für die Hotelgäste sicherer.,0.0,0,0,0
Wie wäre es mal mit fähigen Menschen in der Regierung? Sind doch alles nur noch Blödmanns Gehilfen.,1.0,0,0,0
"Felix der ""Schauspieler"" unter den Deutschen Wintersportlern.  Seine Eltern, das waren Sportler und keine ""Schauspieler"" wie ihr Sohn.",0.0,0,0,0
"Die lügen alle, wenn sie nur den Mund aufmachen. Putin ist ein Dr....ck, der ist auch noch clever, Trump ist auch einer, aber unsäglich dumm und plump dabei. Wenn für die Welt nicht so viel auf dem Spiel stünde, könnte man frohlocken, dass sich die zwei gefunden haben, die könnten sich ihr Leben lang gegenseitig anlügen.",1.0,0,0,0
Hier vor der Tür wurde bereits gelöscht - es regnet!,0.0,0,0,0
"Die digitale Infrastruktur gehört beim Staat...! Wenn dieser dann von staatstragenden und erfahrenen Leuten, wie er einer zu sein glaubt, gelenkt wird, dann wird das nichts! Und zu Hartz IV, muss er solch eine asoziale Einstellung haben: Wo ist seine abgeschlossene Berufsausbildung? Eben, nichts hat der drauf, außer der Allgemeinheit das Geld aus der Tasche zu ziehen! ",1.0,0,0,0
"Die US-Wähler haben heute die Möglichkeit, ihren Fehler vor zwei Jahren wenigstens zum Teil zu revidieren und die Demokraten mit einer satten Mehrheit im Abgeordnetenhaus und im Senat zu versehen. Dann sind es nur noch zwei Jahre, bis Donald Trump Geschichte ist. ",0.0,0,0,0
"immer rein mit dem fleisch , dem essen , immer rein mit dem bier , immer schön rumstehn und gaffen auf hosen , hemden , haare anderer und brabbeln und quasseln und lästern und menschen auslachen - ach wie dumm & intolerant und primitiv doch etliche besucher hier sind . . . und diese "" stadt "" nennt sich tolerant - unterste dorfkaschembenniveau ist das , viel tiefer gehts nicht . ein armutszeugnis . ",1.0,0,0,0
"Wer will sich schon mit""der Mannschaft ""identifizieren?",0.0,0,0,0
"Mit Verlieren kennt sich Geisel ja aus !  Es wird Zeit, dass diese unfähige Person endlich aus dem Amt entfernt wird !  Es ist Zeit für einen Neuanfang in Düsseldorf und einen Wiederaufbau. Wiederaufbau der Oper im Hafen!  Für die Tour de France hat dieser Geisel unser Geld ja noch verschenden können und für seine Radfahrer-Lobby und SPD-Quatschprojekte.. Briefe schreibt er ja auch gerne um sich zu profilieren. Ein paar Flüchtlinge mehr wollte er reinholen..  Der Düsseldorfer Geiselnehmer!",1.0,0,0,0
"Wundern würde es mich nicht, wenn diese Morddrohungen aus dem Hambacher Forst kämen ...",0.0,0,0,0
Nach den fürchterlichen volksmutanten dürfen wie die witzfigur noch in dieser sauteuren serie auch noch bezahlen.wette sirene fischer taucht da dann auch dauerhaft auf.aber hauptsache der gebührenzahler blutet für diesen mist.,1.0,0,0,0
Na endlich bekommen wir die „großartige“ Idee auch mal in Schwarz-weiß und in Rechnung gestellt. Nach Angaben der Mags können 70 Prozent der Haushalte in der Stadt mit einer geringfügig oder deutliche niedrigeren Abfallgebühr rechnen. Der Rest muss mehr zahlen.  Friss oder stirb. Wer darf denn mehr zahlen und zählt zu den 30 Prozent der Looser? ,0.0,0,0,0
"Nicht nur der Ball ""tikite und takate ausführlich durch des Gegners Strafraum"", sondern ganz offensichtlich auch die Gedanken des freude(?)trunkenen Karsten Kellermann durch sein Gehirn.  Kellermann......da fehlen einem die Worte. ",1.0,0,0,0
"Autofahrer, die eine Straßenbahn ""übersehen"", sind nicht in der Lage ein KFZ zu führen. Also Führerschein weg wegen nachgewiesener Sehschwäche!   ",0.0,0,0,0
Hier kommen die Kommentare von vielen Fachleuten zum tragen. Ich wünsche einen angenehmen TOT,1.0,0,0,0
"Die Geldgier ist unerträglich, ekelhaft. Jetzt im Moment könnte die Wirtschaft noch Leute brauchen. Alle Experten sagen, dass das weltweite Wachstum zu bröckeln beginnt. Italien, Brexit, Trump und wie alle störenden Faktoren für ein ""weiter so"" auch heissen mögen. Wenn dann in ein paar Jahren die Leute alle da sind, die Arbeit aber nicht mehr, zahlt dann der Arbeitgeberpräsident auch die Sozialleistungen? Die Arbeitgeber machen dicke Geschäfte, danach darf der Steuerzahler die Kosten übernehmen.",0.0,0,0,0
"Hatte ich 1981 auch: (Drei-Komma-) Eins :-)  Wenn ich heute manche/n Einser-Abiturientin/en  erlebe, frage ich mich schon manchmal neben ""cui bono"", wie das wohl zustande gekommen sein mag bzw. was man denen frühkindlich in den Kaffee getan haben muss, um sich derart die Jugend zu versauen... ",1.0,0,0,0
"Die die jetzt rumnörgeln sind die die der Meinung sind das eine Stadt Vielfalt bieten soll , die inatitive des Wirtes ist eine Aufwertung,die Kübel der Stadt nicht , und keiner spricht da von das die Stadt ihre eigenen Richtlinie bricht willkommen im Pipi Langstrumpf Land ",0.0,0,0,0
"""Hessens SPD-Chef Schäfer-Gümbel will alle Ämter niederlegen""  Ja, wenn mann in der Partei ohne Zukunft keine Zukunft hat,... einfach mal ohne Qualifikationen in einen besseren Job wechseln!  Ein Looser und Versager!",1.0,0,0,0
wie bitte  frau AKK kommt aus dieser Wahl weniger unbeschädigt heraus ?  ich glaube das ist aber eine recht optimistische Bewertung  an dem Erfolg von Herrn Kretschmann hat sie sicherlich keinen Anteil im Gegenteil - siehe Maassen ….  wenn man sich bei den Parteimitgliedern umhört ist hier eine weit negativere Resonanz feststellbar - Frau Dunz ,0.0,0,0,0
"Die Nächste Null als Kanzler? Reichen Merkel und AKK dieser Partei als Peinlichkeit nicht aus??? Dann soll er mal kandidieren,die 5%-Hürde freut sich!!!",1.0,0,0,0
"Die Dürre 2019 kommt. Endlich! Hatte schon die Befürchtung, daß die Weltuntergangs-Herbeischwörer - Pardon! Die ""Klimaforscher"" - sich evt. geirrt haben :D :D :D",0.0,0,0,0
"„Sozial und eher links – so sehe ich mich“  Eine so desaströse Selbstwahrnehmung und / oder ein so komplett verschwurbeltes Weltbild kennt man nur von Romanen von Lewis Caroll und in der US-Politik. Könnte ihm bitte jemand schnell einweisen, bevor er noch mehr Schaden anrichtet? Oder soll das seine Beweisführung zur verminderten Schuldfähigkeit bei Strafverfolgung wegen Pflichtvernachlässigung im Amt sein?  ",1.0,0,0,0
"Die einfachste Lösung wäre, schlicht jeden Religionsunterricht aus staatlichen Schulen zu streichen! Wenn dann private Schulen diesen aufnehmen möchten um ihre Marktposition durch Alleinstellungsmrkmale zu verbessern, wäre da ihr persönliches Problem, welches sie durch Stipendien von Studiengängen, Anwerbung aus dem Ausland, etc. lösen könnten; aber eben kein Problem unserer Kultusministerien mehr. Außerdem wäre dann endlich mal wieder unserer Verfassung im Schulssystem Genüge getan.  ",0.0,0,0,0
"Einen auf die Birne und dann gleich Tod??? So tragisch wie es ist, aber vermutlich durfte dieser gute Mensch noch nicht einmal mit dem Kopf irgendwo anecken und er wäre Tod umgefallen. Laut Bericht ist dies am Sonntagmorgen passiert, wir haben jetzt Sontagnachmittag und die Person ist schon obduziert worden???? Da glaub ich auch an den Weihnachtsmann.",1.0,0,0,0
Klasse! Endlich mal eine positive Nachricht zum Thema.,0.0,0,0,0
"^^ Titel "" Der Horst, Wadlbeissers politisches Untätigkeitslehrbuch, oder wie ich Deutschland lähmte"" ",1.0,0,0,0
"Es ist doch das Muster der AfD, sich bei Niederlagen als Opfer zu gerieren und  Verschwörungstheorien zu generieren. Von ganz Rechts also nichts Neues - ob in der CDU oder bei der ""Ansammlung der Demokratieverächter*innen"".   Norbert Sinofzik, Rheinstadt Uerdingen",0.0,0,0,0
"Der ÖPNV steht für mich für  - viel zu teuer - ständig unpünktlich und regelmäßige Zugausfälle - dreckig - unsicher, besonders wenn das lichtscheue Gesindel aus seinen Löchern kommt  Wenn ich einen wichtigen Termin habe, nutze ich das Auto. Und dazu muss ich leider auch die Fahrten zur Arbeit zählen. Kaum ein Chef akzeptiert, wenn ein Mitarbeiter mehrmals im Monat zu spät oder gar nicht kommt, weil der ÖPNV ausgefallen ist.",1.0,0,0,0
"Republik:           Alle Macht geht vom Volke aus. Deutschland:   Alle Macht haben unsere Gerichte - nicht gewählte Politiker, sondern Richter regieren uns. Soweit sind wir inzwischen ...",0.0,0,0,0
"Ach, mit den jetzigen Stimmanteilen der AFD sollte Merz leben. Die haben den rechtsradikalen Rand und ein paar  Dumpfbirnen eingesammelt und werden einige Zeit auf dem Niveau bleiben. In dieser Subkultur ist nichts zu holen, wenn man sich um echte Probleme kümmern will. ",1.0,0,0,0
"""Der 21-Jährige hatte anschließend in einem emotionalen Instagram-Statement eine ""Hexenjagd"" beklagt""  Die offensichtlich immer noch im Gange ist. Aber die Bild darf bekanntlich eine solche Hetze betreiben. Hätte statt dessen die AfD das Thema angefangen, würde schon längst der Busch brennen wegen ""ekelhaftem Rassismus"".  Dabei hat die Bild schon jede Menge (folgenlose) Rügen etc. für sowas kassiert, darf aber einfach weitermachen, ganz ohne ""runden Tisch gegen BILD"" oder so.",0.0,0,0,0
"Ich stelle mir vor, man haette das gruene Dreigestirn, Habeck, KGE und Roth heimlich gefilmt oder Kauder, in dessen Wahlkreis Heckler&Koch faellt. Kann jedoch nicht. Nein, nicht weil es die vermeintlich sauberen, die unantastbaren sind, sondern weil jene aalglatt sind, halt schmierig!",1.0,0,0,0
"Die CDU geht konsequent den Weg der SPD. Respekt, man/frau läuft ständig gegen die Wand, aber man schließt die Augen und macht einfach weiter. Mit AKK an der Spitze und solchen mitreißenden Typen wie Brinkhaus und dem famosen Generalsekretär ruiniert man die einstmals stolze Volkspartei und schaut teilnahmslos dem Aufstieg des neuen bürgerlich-konservativem Konkurrenten zu, der erfolgreich das rechte Feld in Deutschland besetzt.",0.0,0,0,0
"Da haben Sie ja einen richtig langen Artikel geschrieben, Herr Rinke. Aber mal ehrlich: Braucht man dieses Teil, diesen Thermomix WIRKLICH? Bei uns im Haushalt gibt es eine kleine Auswahl an Töpfen, Pfannen und anderen Koch- und Bratutelsilien - und die beste Hausfrau von Allen zaubert damit immer wieder die leckersten Familienessen. Und dann regelmäßig für immer teureres Geld des Marketing-Hypes wegen immer die neueste Version? Bescheuert! Ganz einfach bescheuert!",1.0,0,0,0
"Es wäre hilfreich allen LeserInnen in leichter Sprache zu erklären, warum es gegen die Menschrechte verstößt, einen Flüchtigen zurück in das Land zu bringen, aus dem er/sie gekommen ist. Und warum wir alle von den Menschenrechten profitieren. Und dass vor nicht all zu länger Zeit auch Menschen aus Deutschland fliehen mussten. ",0.0,0,0,0
"Ich habe mir den Zirkus ein halbe Stunde lang auf Phoenix angeschaut. Bei der Jungen Union vermutet man immer, die CDU muss diese merkwürdigen Gestalten in einem finsteren Kellerlabor züchten. Solchen Typen, die mit 20 schon wie 70-jährige Rentner mit Schwarzwald-Hirsch über dem Sofa reden, trifft man in freier Wildbahn nie! ",1.0,0,0,0
Dieses Vorgehen erinnert mich fatal an die Fantasien einer C. Roth.,0.0,0,0,0
Die Dame kann eben nichts! Wurde trotzdem Ministerin. Gehört eigentlich vor Gericht. ,1.0,0,0,0
"Man hat im Leben alles richtig gemacht wenn man die Stars aus dem Dschungelcamp nicht kennt.  Bei dieser Form der superlativen Berichterstattung scheint das nächste das man richtig machen kann auf den Bezug der Printausgabe und der Nutzung des Internet-Portals zu verzichten.  Schön, dass das Internet für Müll soviel Platz bereitstellt während wichtigere Dinge in einem Zehnzeiler abgearbeitet werden.",0.0,0,0,0
Den Bauern ist das vollkommen egal. Wenn Sie einen ansprechen bekommen Sie Prügel angedroht! Die gehören alle in den Knast!,1.0,0,0,0
"Die gelben Säcke sind generell keine gute Lösung. Auf unserer Straße gibt es u.a. deswegen ein Rattenproblem, weil die Säcke den Tieren natürlich leicht Zugang zum Inhalt erlauben. Abgesehen davon, dass besagte Säcke bei Wind gern durch die Gegend fliegen und ihren Inhalt verteilen. Vielleicht im Rahmen der Diskussion darüber nachdenken, nur noch gelbe Tonnen zu nutzen.",0.0,0,0,0
"Was kann man von dem bunt-toleranten, Schein-Christen und islamdevoten ""Pfarrer"" schon erwarten. Herr Demski, wandern Sie doch bitte nach Saudi Arabien aus, wir brauchen echte Christen und nich so ein Buntspecht wie Sie.",1.0,0,0,0
"Wozu braucht man Paketdienste, wenn diese nicht nach Hause liefern! Das ist doch lächerlich, Gewinn Maximierung für Monopolisten für die eigentliche Sache einer Paket Versendung. Die Zustellung an die Wohnadresse. ",0.0,0,0,0
Richtig so WDR! Da möchte sich eine deutlich angesäuselte Dame über den Humor eines Karnevalisten echauffieren und bringt gelallt ihr Anliegen zum ausdruck. Braucht kein Mensch sehen diesen ärmlichen Versuch einer kritischen Äußerung. In diesem Sinne: Helau und Alaaf! :-),1.0,0,0,0
Warum braucht man für etwas was anscheinend gut für die Umwelt ist eine Quote? Wäre doch gut wenn 1 Million Besitzer von Verbrennern freiwillig auf E-Mobilität umsteigen. Besser sogar wenn 2 Millionen diesen Schritt wagen.  Eine Quote benötigt man doch nur wenn man 1 Million Neukunden zum Kauf eines E-Autos zwingen will. Die Probleme in einer halbherzig durchdachten Infrastruktur hat ja dann nicht Herr Habeck sondern die Besitzer.  Herr Habeck. Können sie es nicht besser?  ,0.0,0,0,0
"Wenn sich die Dame und beamtete Lehrerin die Teilnahme an solch einer Veranstaltung erschleicht, warum sollten das die Schüler nicht auch machen? Die Dame sollte wegen Betrugs aus dem Beamtenverhältnis entfernt werden. Sie ist ja offensichtlich besonders geeignet für ähnliche FS-Fernsehsendungen. Da kann sie dann ihre verlorene Beamtenpension ausgleichen. Und der Rechtsvertreter könnte gleich als Berater auftreten.",1.0,0,0,0
Das ist doch dann so wie mit den Glühbirmen. Benutzen darf ich Sie ja noch und bekommen kann ich Sie auch überall.  ,0.0,0,0,0
Aha verfilmen und der betrügerin dann noch gage geben dafür? ich würde die story minimal verändern und der hauptperson vielleicht den namen emma klawuttke geben um nicht im entferntesten an den namen der betrügerin zu erinnern.ach ja:viel spaß in einem US knast madame.,1.0,0,0,0
"In seinem Schlusswort hatte der 30-jährige Angeklagte eingeräumt, er würde „gern ungeschehen machen, was geschehen ist“.  Um es mit den Worten von Hermann Hesse auszudrücken: ""Das Handeln sollte die Folge des Denkens sein, nicht umgekehrt"".   Wohlan...",0.0,0,0,0
"Der Verein FC Köln hat es nie geschafft, sich tatsächlich von diesen idiotischen, asozialen, gewalttätigen  Krawallmachern zu distanzieren oder sie aus dem Verein auszuschließen. Vielleicht will er das ja auch gar nicht.  Und deshalb passen diese Typen auch ganz besonders gut zum FC. Ich wäre heilfroh, wenn die Kölner sofort wieder abstiegen.   Wer braucht schon solche Vereine in der BL? Na ja, außer als 3-Punkte-Lieferanten keiner :-)))))))",1.0,0,0,0
Nur wem interessiert der beziehungskram von anderen und warum sülzt man uns hier damit zu? braucht die dame wieder aufmerksamkeit?,0.0,0,0,0
Sockenschuss ist nichts dagegen !!!!,1.0,0,0,0
"Großmoschee - ich habe noch gut im Ohr, wie sich Schmickler über diesen Begriff echauffiet hat....",0.0,0,0,0
"Ich finde die deute Medienwelt mittlerweile echt erbärmlich...  Quer durch fast alle Medien werden Artikel veröffentlicht, die UvdL Wahl als positiv erachten.  Die Frau war keine Spitzenkandidatin bei der EU-Wahl, hat auf ihrem aktuellen Posten völlig versagt und die Vergabe von Berateraufträgen an die Firma, die ihren Sohn David beschäftigt wäre in jedem Unternehmen ein  Kündigungsgrund und ein Fall für den Staatsanwalt.",1.0,0,0,0
"Alberne PR zur Überhöhten Darstellung der eigenen Leistung. Was die Clans machen, machten vorher Russenmafia, Rocker, Mafia, und werden nachher Triaden, Yakuza oder Braunhosen übernehmen, solange Recht, Struktur und die Nachfrage da ist, bleibt die Kriminalität dieselbe, nur das Personal wechselt, und die Strafverfolgung hält es in gewissen Grenzen.",0.0,0,0,0
"Was soll der arme Kerl denn machen wenn die Fans ihm in Scharen das Geld jede Woche auf die Wiese werfen. Ich war/bin nicht so blöd, von mir hat er keinen Cent bekommen, aber es gibt wohl genug die das möchten und können und tun. Jeder gibt sein Geld aus wofür er mag. Hat wenigstens der Hersteller gut verdient. Da kann man mal sehen womit man das ""Hirn"" von Ronaldo erfreuen kann. ",1.0,0,0,0
"Mich wundert, dass Herr Hofer es überhaupt nötig hat, in dem Alter noch zu arbeiten. Er sollte sich besser zur Ruhe setzen und sich seiner Familie widmen. Soweit ich weiß, hat er doch eine wesentlich jüngere Partnerin/Ehefrau und einen kleinen Sohn, der noch nicht mal eingeschult ist. Oder stellt die Ehefrau solche materiellen Ansprüche, dass er meint, bis zum Umfallen arbeiten zu müssen?",0.0,0,0,0
Eine Logopädin wäre die Richtige für Nuschel-Til. ,1.0,0,0,0
Dann bitte auch an Rußland Forderungen stellen.  Die haben den Überfall durch das geheime Zusatzprotokoll zu dem Nichtangriffspakt mit Deutschland erst ermöglicht. Dieses Protokoll mit dem Deutschland und Rußland sich Polen praktisch geteilt haben wird heute kaum noch erwähnt. Passt ja auch nicht zur Alleinschuld von Deutschland.,0.0,0,0,0
"Jede Serie bekommt die Darsteller, die sie verdient. Det Dchmieröappen hat da gerade noch gefehlt...",1.0,0,0,0
